words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('restroom', 'bolt')	5.5552011436101205	(1.0, 11232.0)	1.0	['1494008253']	(['1494008253'], ['1861468943', '2906145336', '3470264934', '146920996', '2608980953', '1584660627', '3209934559', '1811445451', '1004715016', '2380897971'])
('cauliflower', 'birthday cake')	5.553599862243146	(750.0, 15.0)	1.0	['2781692988']	(['1231571791', '3991597378', '2006392780', '3219812835', '482376731', '132332077', '1256779920', '3795697608', '1709244429', '3588264323'], ['3381982457', '3064655244', '1148397291', '3110937451', '3386114502', '2781692988', '2561581457', '532125130', '965405531', '61833631'])
('intersection', 'crosswalk')	5.551330833498714	(40.0, 2537.0)	9.0	['1168007943', '2882051629', '737432646', '3482904980', '2136366862', '925119755', '3590620877', '2861836956', '3713559317']	(['737432646', '1989740527', '2063901200', '3893090858', '3528582434', '925119755', '2882051629', '4181449149', '3123055244', '3644491730'], ['805071774', '3651747119', '3151368739', '3085192565', '2380503847', '1163715849', '3751966960', '2804016603', '1517127246', '2164658511'])
('tv stand', 'stereo')	5.5504049713466275	(54.0, 209.0)	1.0	['1590148262']	(['522454598', '121185025', '2638371410', '137629531', '4091461286', '613191273', '1318884167', '3126922923', '2862716415', '2364801920'], ['4262855552', '875634371', '1709545315', '4169055374', '3681543684', '2323872156', '366173971', '1933379216', '898848492', '622516088'])
('fry', 'bun')	5.549979756074992	(97.0, 1746.0)	15.0	['357545277', '403623952', '3259748104', '223593607', '352327213', '3174141703', '2136775488', '1332496954', '1268988484', '2099519091']	(['2233888041', '1765688041', '400811399', '403623952', '4192580871', '2469348358', '3282511009', '1606222674', '2561908104', '230454570'], ['2760638647', '823034111', '3308298624', '4093044584', '2820386815', '3672189701', '1375723514', '1644770642', '3467016001', '2155756150'])
('wrist watch', 'palm')	5.548811345511349	(6.0, 1884.0)	1.0	['696691774']	(['1955336898', '2219009822', '2336211790', '696691774', '1975649683', '1155080299'], ['978017718', '3498336378', '3651199872', '329558400', '358015247', '2124904233', '617675665', '3994612495', '1547429872', '2205691746'])
('tea pot', 'tea')	5.5487228851636425	(238.0, 190.0)	4.0	['1778713788', '903654431', '1003076481', '58939278']	(['843501254', '1833162773', '1120185804', '3389893436', '2125540613', '1883698246', '30037900', '716226578', '3627611293', '903336400'], ['2366745402', '1538439918', '3465991640', '2994437999', '2184608443', '1585797351', '2166904084', '35272028', '483204816', '3557105487'])
('cereal', 'banana slice')	5.548280700765546	(377.0, 60.0)	2.0	['3207057765', '690722863']	(['906710830', '3859498438', '643095389', '1837117686', '1667015366', '2917054042', '3468590533', '4240983574', '4249359455', '1904167676'], ['3933425874', '3101617067', '2136203643', '2508613928', '2325097609', '3024397248', '3207057765', '992621430', '2847282221', '800097359'])
('burger', 'meat')	5.5473824954923225	(321.0, 6912.0)	196.0	['4042418181', '1738284936', '2868922443', '1179590169', '889286482', '1886371915', '3792084999', '71221464', '1628287321', '4013370945']	(['2623558577', '3618908415', '1181334637', '669879933', '2915614572', '1235419327', '1884673446', '44756579', '3281258992', '2447562371'], ['733272327', '1282738328', '1154111298', '2990547138', '1961659444', '3502817234', '1311558702', '3012392743', '2915614572', '2302031059'])
('river', 'room')	-5.546520838453754	(8539.0, 87190.0)	1.0	[]	(['2497932341', '2793616048', '1950478358', '2737191892', '1605091476', '1361965065', '4075661709', '107010691', '1146064443', '4218760799'], ['1553349507', '3538091823', '2442192262', '3681208866', '1736207639', '1923118360', '879796025', '2074423811', '208271458', '2169202000'])
('muffler', 'kickstand')	5.543165600098776	(49.0, 928.0)	4.0	['3871536255', '3828859108', '2739364709', '2332917621']	(['3675621095', '3871536255', '1772091144', '1661912356', '202399442', '2887969959', '1221000431', '1783036925', '1497698614', '3060618949'], ['362164141', '2030178762', '751371712', '306541466', '4002405284', '2707818435', '3999210303', '1485898530', '3620565335', '37522677'])
('beds', 'mattress')	5.541671291377873	(55.0, 1656.0)	8.0	['892031374', '2518731638', '314033210', '1520817955', '3593112863', '1400232936', '3489906054', '1383882483']	(['3493871691', '3978576204', '4216864146', '2044294724', '2645153611', '819681119', '1311855031', '1144203854', '2812346472', '1074748925'], ['2238915314', '2983431957', '2602536358', '1567957042', '3312556987', '136284260', '2089988629', '1996351512', '1813911917', '1332135409'])
('folder', 'lighter')	5.541232213434485	(134.0, 85.0)	1.0	['2198349984']	(['725302350', '3398340634', '1511064094', '4223238562', '1630848201', '783271549', '116945260', '34568541', '2360569601', '1133039745'], ['2066288746', '2203702968', '3151249757', '2469366303', '4183938817', '1689680791', '2639590288', '510664230', '965993189', '3777592276'])
('hamburger', 'biscuit')	5.541232213434485	(134.0, 85.0)	1.0	['906657696']	(['2719347033', '1384439841', '68868353', '293563352', '3058875244', '1576802716', '2714419669', '3843743842', '1950879120', '3218705622'], ['4235024846', '2821688403', '1286352323', '3252962436', '2388249304', '3631317488', '3370465539', '2161728975', '2056546517', '1605535367'])
('life vest', 'paddle')	5.540926227392084	(198.0, 2014.0)	35.0	['1934623653', '4023551173', '3793367380', '3904631017', '2007662655', '212265596', '1847233084', '2688081009', '1702517624', '4182154581']	(['2656896634', '4183442265', '2048534252', '3354775895', '655596515', '1650340132', '2424348119', '3238793669', '2352798395', '1560249973'], ['567028024', '3241887157', '1005112635', '993774502', '3099042744', '1654610209', '2894751746', '3250661386', '2554892239', '723253583'])
('fixtures', 'toilet paper')	5.540354635493126	(6.0, 1900.0)	1.0	['3834861676']	(['3834861676', '2652446951', '242350262', '3850939956', '2684507272', '742342383'], ['31258063', '294158708', '2670917098', '3474448510', '2006461686', '3202860672', '1571596860', '2252752665', '776865150', '835696802'])
('pictures', 'photos')	5.540091512218354	(6516.0, 7.0)	4.0	['2484994211', '2261564129', '3403914571', '2885979834']	(['2335604025', '1022604890', '1810099002', '104411877', '3914649864', '1625586862', '3823183412', '2484688766', '1066331542', '3932596829'], ['2484994211', '919473724', '2261564129', '3403914571', '2885979834', '3470026436', '3452712033'])
('range', 'cabinets')	5.5396180647227276	(12.0, 9507.0)	10.0	['114397411', '4063423903', '1945981427', '462933788', '219190002', '871817896', '3201128370', '3739915550', '1097984563', '1362418069']	(['3610838216', '219190002', '4063423903', '3740336154', '114397411', '1097984563', '3201128370', '462933788', '1362418069', '3739915550'], ['3136255863', '3471048908', '3247207477', '3769089845', '2789015149', '2279678868', '3630691790', '2005408216', '3739466970', '234714104'])
('foliage', 'snout')	5.5387769333515084	(3.0, 3806.0)	1.0	['1732368605']	(['2156860248', '225572740', '1732368605'], ['2796974590', '2514028005', '3721833193', '1331879457', '2340771021', '2695449139', '3295811421', '2606395864', '3838562777', '153014430'])
('tines', 'fork')	5.538205965482742	(352.0, 9964.0)	307.0	['3322057455', '51766124', '218622107', '3163546192', '2589165967', '361186364', '1743113569', '3278550495', '1857023857', '4286912931']	(['1265633740', '3100490555', '1204511423', '2511207499', '1102549490', '1130517390', '2943266030', '49842234', '3193168954', '549238237'], ['3070912332', '1121058452', '4180604226', '2907091426', '4039732654', '2577339269', '2566994299', '790989140', '238898313', '4094455201'])
('celery', 'bean')	5.537630826501359	(745.0, 491.0)	32.0	['2207363388', '2223501874', '1172379701', '707728249', '2646287821', '913293743', '4227477494', '3699859166', '2770775035', '502499357']	(['270775313', '3844595620', '3906794517', '4171287428', '3143620966', '2945863390', '1395111332', '1515125354', '645508444', '1691598068'], ['1223777113', '256955375', '1501634379', '4236860585', '2895584003', '2646287821', '3728598953', '1538994299', '254885556', '2270811670'])
('syrup', 'yolk')	5.537136136212482	(69.0, 663.0)	4.0	['3211673346', '766140798', '345009401', '2632195359']	(['432928217', '1447074820', '1959584339', '3145985157', '345009401', '3309265526', '226566285', '4082612801', '54340627', '749808408'], ['3336491371', '3211673346', '738919290', '1233855006', '4217331912', '1884059108', '2338000084', '3966811162', '227279966', '2389472990'])
('cover', 'player')	-5.536404847409059	(8615.0, 85551.0)	1.0	[]	(['2399748660', '3060002207', '3796298639', '2004628295', '687882431', '3692876417', '4087258265', '698682799', '3765691767', '3332654609'], ['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'])
('toilet bowl', 'toilet brush')	5.536292720811014	(392.0, 146.0)	5.0	['1004634282', '285906544', '2949034207', '390777113', '3903793349']	(['3208494070', '1367835944', '923982104', '79490818', '3336044837', '3122193280', '2690745530', '1605807886', '4179198432', '2097677655'], ['3241637902', '3379517126', '865844968', '3503397020', '2247095255', '4202099852', '3058275347', '3344780172', '2123521324', '2530646804'])
('face', 'tarmac')	-5.536094245296973	(331590.0, 2222.0)	1.0	[]	(['4047710903', '2223277511', '4157368952', '614661862', '4213271721', '3418694150', '3870676994', '2866971767', '2623627210', '3771749004'], ['1211486509', '2680723645', '2929673892', '3794596612', '1023969463', '3214743411', '665473686', '323612431', '3892779231', '2979780802'])
('beef', 'salt shaker')	5.535105279606983	(20.0, 573.0)	1.0	['2895325532']	(['3287900640', '2895325532', '999350205', '669500596', '4222078545', '2448791264', '4105072649', '3703884186', '2048360321', '3052656777'], ['2655187165', '1087851595', '1172525938', '1302434888', '4273920181', '3152418757', '1007081487', '2575096954', '1294388052', '3074235827'])
('stem', 'uniform')	-5.53475481346601	(24365.0, 90598.0)	3.0	[]	(['4154349664', '2083988493', '600475872', '178988932', '3671005853', '716826970', '3484205687', '491413521', '2641432227', '1438699274'], ['3046556325', '3373415364', '331134481', '104035825', '2814812104', '1075615411', '1982932056', '2742492779', '2381311545', '3603240918'])
('cucumber', 'veggies')	5.5323168497765325	(1768.0, 13.0)	2.0	['3825963861', '2096545218']	(['339028721', '2735861662', '1916977294', '3032977856', '598879915', '3896698213', '2291707710', '3308073421', '3974870034', '159935995'], ['1365606168', '2944107967', '271849228', '811756297', '222639604', '3538863422', '1452996285', '2096545218', '4048464935', '3825963861'])
('goose', 'flamingo')	5.532171831866567	(451.0, 841.0)	33.0	['3222322294', '2144385425', '78045603', '2566167430', '758442442', '2350094144', '2787827811', '3458569019', '1580734904', '1631452202']	(['3183234416', '262107814', '2036432693', '2627181046', '2093787701', '1406914528', '1631452202', '630037786', '2743197701', '2992077000'], ['1795663424', '1653154562', '1458416125', '1712885094', '3151214350', '1552623597', '2373398389', '2220497929', '1567744891', '2333559628'])
('oar', 'canoe')	5.5312309023453095	(1929.0, 662.0)	111.0	['626132623', '587996972', '3253358272', '4157181506', '2166031423', '108752647', '2257073370', '3653760116', '1775204489', '2772917019']	(['2064779051', '2134113965', '2844721489', '3710081972', '1293426503', '123953566', '3028407317', '2089818339', '181650942', '3277893089'], ['770060607', '496999075', '747498607', '2219047935', '921828517', '3220171350', '2632043704', '1993918533', '3171810717', '1971836773'])
('carton', 'soda can')	5.5310993524524745	(523.0, 22.0)	1.0	['4257040600']	(['18047295', '3950286369', '1891856484', '4158243072', '3163436613', '2685916780', '1590662040', '20873128', '3687463146', '1787510392'], ['2349910774', '2831151557', '1244567023', '2621566790', '2278894946', '1892883216', '4085747638', '511356307', '3929054033', '3824164604'])
('fender', 'gas tank')	5.530131382259869	(834.0, 290.0)	21.0	['2836788207', '4253694098', '1583220031', '208489419', '604164635', '3700339138', '1306747790', '1150589163', '2034163949', '1910911596']	(['1907207365', '3671557847', '1459288518', '1378055434', '1722466724', '2261306794', '750635459', '2015504092', '232647398', '1309459281'], ['340066562', '2373557798', '2124907399', '2805284427', '3881575476', '906661690', '3146501452', '1722466724', '2621047904', '3713577033'])
('receipt', 'packet')	5.529536173671294	(67.0, 172.0)	1.0	['2219128235']	(['3957405656', '1575933087', '1717191761', '1532966365', '681010234', '271226095', '1870057256', '1683661799', '4281095995', '3707641059'], ['1005006264', '2289530248', '1937266863', '2085604358', '3228011221', '273673795', '3514634384', '707944805', '3442909830', '2219128235'])
('petal', 'uniform')	-5.523777483030325	(8033.0, 90598.0)	1.0	[]	(['1118537263', '3235605439', '1357955713', '4189311520', '129003122', '1074194794', '1812479352', '1062473963', '1268296876', '663190799'], ['3046556325', '3373415364', '331134481', '104035825', '2814812104', '1075615411', '1982932056', '2742492779', '2381311545', '3603240918'])
('bun', 'french fries')	5.523434447911421	(1746.0, 425.0)	64.0	['4125210444', '1414720230', '3999000638', '1290425132', '1397723862', '1912683321', '1921061516', '1706758073', '3579905721', '2820386815']	(['2760638647', '823034111', '3308298624', '4093044584', '2820386815', '3672189701', '1375723514', '1644770642', '3467016001', '2155756150'], ['2541287921', '2903100040', '2397960155', '2327734051', '3972992483', '4022626924', '467408840', '3659352456', '1102188964', '1470091121'])
('designs', 'trees')	-5.5234268235779105	(2113.0, 344306.0)	1.0	[]	(['433118061', '1783182275', '3703461076', '2659596260', '746110269', '2964714929', '4260425682', '3635714726', '3855973355', '3646247001'], ['56056045', '3174552308', '1587787037', '4040867384', '3099757189', '605216637', '799966553', '2096624873', '1994948058', '3359590326'])
('eggs', 'yolk')	5.523318990659339	(1749.0, 663.0)	100.0	['1020275002', '3942074593', '441340117', '4060846340', '4061359711', '255285836', '2850312744', '331574191', '3264088435', '2272069756']	(['2748876534', '1007844105', '3965775550', '4261297144', '1111827237', '2094279636', '3496166982', '3924923870', '1397057972', '944037944'], ['3336491371', '3211673346', '738919290', '1233855006', '4217331912', '1884059108', '2338000084', '3966811162', '227279966', '2389472990'])
